1年经验,无,深圳,互联网,excel,spss,9.01k-12.51k,,,,,,,,
无工作经验,本科,中山,家具,7.01k-9.01k,,,,,,,,,,
5-7年经验,本科,武汉,互联网,excel,python,sas,9.01k-12.51k,,,,,,,
无工作经验,大专,昆山,计算机硬件,<5.5k,,,,,,,,,,
3-4年经验,本科,盐城,快速消费品(食品、饮料、化妆品),BI,9.01k-12.51k,,,,,,,,,
1年经验,本科,广州,网络游戏,python,sas,7.01k-9.01k,,,,,,,,
3-4年经验,本科,深圳,服装,9.01k-12.51k,,,,,,,,,,
无工作经验,本科,广州,互联网,excel,5.5k-7.01k,,,,,,,,,
1年经验,本科,上海,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,无,大连,酒店,5.5k-7.01k,,,,,,,,,,
无工作经验,无,上海,金融,excel,7.01k-9.01k,,,,,,,,,
1年经验,本科,上海,金融,python,sas,9.01k-12.51k,,,,,,,,
1年经验,大专,上海,计算机软件,excel,<5.5k,,,,,,,,,
2年经验,本科,北京,互联网,ppt,spss,7.01k-9.01k,,,,,,,,
1年经验,大专,北京,金融,9.01k-12.51k,,,,,,,,,,
1年经验,本科,苏州,互联网,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,杭州,批发,excel,BI,7.01k-9.01k,,,,,,,,
无工作经验,大专,武汉,互联网,excel,ppt,BI,<5.5k,,,,,,,
2年经验,本科,杭州,机械,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,合肥,计算机服务(系统、数据服务、维修),excel,python,sas,ppt,spss,9.01k-12.51k,,,,,
无工作经验,大专,沈阳,计算机服务(系统、数据服务、维修),<5.5k,,,,,,,,,,
无工作经验,大专,福州,互联网,<5.5k,,,,,,,,,,
1年经验,大专,昆明,制药,ppt,<5.5k,,,,,,,,,
5-7年经验,本科,杭州,互联网,excel,python,sas,ppt,spss,BI,hive,>=12.51k,,,
5-7年经验,本科,上海,机械,BI,9.01k-12.51k,,,,,,,,,
2年经验,本科,成都,互联网,excel,python,sas,BI,7.01k-9.01k,,,,,,
2年经验,无,金华,网络游戏,excel,ppt,spss,hive,5.5k-7.01k,,,,,,
无工作经验,本科,杭州,家居,BI,tableau,9.01k-12.51k,,,,,,,,
无工作经验,硕士,北京,制药,9.01k-12.51k,,,,,,,,,,
无工作经验,无,广州,计算机软件,9.01k-12.51k,,,,,,,,,,
2年经验,大专,深圳,服装,excel,5.5k-7.01k,,,,,,,,,
无工作经验,本科,北京,计算机软件,python,sas,spss,9.01k-12.51k,,,,,,,
无工作经验,大专,天津,制药,<5.5k,,,,,,,,,,
无工作经验,大专,合肥,计算机软件,java,5.5k-7.01k,,,,,,,,,
3-4年经验,无,深圳,互联网,excel,spss,>=12.51k,,,,,,,,
无工作经验,硕士,北京,计算机服务(系统、数据服务、维修),python,sas,spss,9.01k-12.51k,,,,,,,
8-9年经验,硕士,广州,计算机软件,excel,spss,9.01k-12.51k,,,,,,,,
5-7年经验,大专,连云港,快速消费品(食品、饮料、化妆品),excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,无,广州,快速消费品(食品、饮料、化妆品),mysql,7.01k-9.01k,,,,,,,,,
无工作经验,高中,广州,金融,5.5k-7.01k,,,,,,,,,,
1年经验,无,上海,互联网,excel,python,sas,spss,9.01k-12.51k,,,,,,
3-4年经验,本科,上海,互联网,excel,7.01k-9.01k,,,,,,,,,
2年经验,本科,广州,互联网,excel,python,sas,ppt,7.01k-9.01k,,,,,,
无工作经验,本科,深圳,计算机软件,excel,ppt,>=12.51k,,,,,,,,
5-7年经验,本科,广州,快速消费品(食品、饮料、化妆品),>=12.51k,,,,,,,,,,
3-4年经验,本科,南京,计算机软件,excel,tableau,9.01k-12.51k,,,,,,,,
2年经验,硕士,合肥,计算机软件,python,sas,spss,5.5k-7.01k,,,,,,,
无工作经验,本科,福州,计算机服务(系统、数据服务、维修),excel,<5.5k,,,,,,,,,
无工作经验,无,重庆,互联网,excel,spss,<5.5k,,,,,,,,
1年经验,本科,珠海,互联网,spss,9.01k-12.51k,,,,,,,,,
无工作经验,无,南昌,金融,9.01k-12.51k,,,,,,,,,,
1年经验,大专,昆明,通信,excel,python,sas,ppt,spss,>=12.51k,,,,,
无工作经验,无,广州,快速消费品(食品、饮料、化妆品),mysql,>=12.51k,,,,,,,,,
3-4年经验,本科,上海,计算机服务(系统、数据服务、维修),python,sas,hadoop,9.01k-12.51k,,,,,,,
2年经验,本科,北京,计算机服务(系统、数据服务、维修),excel,ppt,spss,9.01k-12.51k,,,,,,,
3-4年经验,本科,上海,房地产,excel,>=12.51k,,,,,,,,,
1年经验,本科,上海,通信,excel,spss,9.01k-12.51k,,,,,,,,
3-4年经验,本科,深圳,服装,excel,python,sas,spss,7.01k-9.01k,,,,,,
1年经验,大专,广州,专业服务(咨询、人力资源、财会),<5.5k,,,,,,,,,,
无工作经验,无,广州,互联网,excel,ppt,>=12.51k,,,,,,,,
2年经验,本科,上海,快速消费品(食品、饮料、化妆品),excel,9.01k-12.51k,,,,,,,,,
8-9年经验,本科,广州,互联网,BI,mysql,tableau,>=12.51k,,,,,,,
3-4年经验,大专,苏州,互联网,5.5k-7.01k,,,,,,,,,,
1年经验,本科,广州,检测，认证,excel,python,sas,7.01k-9.01k,,,,,,,
3-4年经验,大专,杭州,互联网,7.01k-9.01k,,,,,,,,,,
2年经验,大专,漳州,计算机服务(系统、数据服务、维修),5.5k-7.01k,,,,,,,,,,
1年经验,硕士,成都,计算机软件,7.01k-9.01k,,,,,,,,,,
无工作经验,无,烟台,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,硕士,杭州,互联网,excel,python,sas,spss,7.01k-9.01k,,,,,,
无工作经验,无,武汉,电子技术,python,sas,spss,hadoop,hive,9.01k-12.51k,,,,,
5-7年经验,本科,成都,计算机软件,python,sas,hadoop,BI,hive,>=12.51k,,,,,
3-4年经验,本科,上海,网络游戏,mysql,9.01k-12.51k,,,,,,,,,
1年经验,本科,上海,互联网,excel,>=12.51k,,,,,,,,,
1年经验,本科,广州,专业服务(咨询、人力资源、财会),excel,python,sas,ppt,7.01k-9.01k,,,,,,
无工作经验,本科,长沙,建筑,9.01k-12.51k,,,,,,,,,,
无工作经验,无,广州,金融,5.5k-7.01k,,,,,,,,,,
2年经验,本科,珠海,互联网,spss,9.01k-12.51k,,,,,,,,,
1年经验,大专,昆明,酒店,<5.5k,,,,,,,,,,
2年经验,大专,东莞,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,ppt,9.01k-12.51k,,,,,,,,
无工作经验,大专,南京,计算机硬件,excel,spss,<5.5k,,,,,,,,
1年经验,大专,深圳,贸易,excel,mysql,tableau,9.01k-12.51k,,,,,,,
1年经验,无,广州,互联网,spss,BI,<5.5k,,,,,,,,
2年经验,本科,广州,互联网,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,郑州,计算机软件,<5.5k,,,,,,,,,,
5-7年经验,本科,南京,互联网,excel,ppt,9.01k-12.51k,,,,,,,,
2年经验,无,上海,计算机软件,excel,ppt,spss,hadoop,hive,9.01k-12.51k,,,,,
2年经验,大专,广州,制药,excel,ppt,tableau,9.01k-12.51k,,,,,,,
无工作经验,本科,杭州,计算机软件,python,sas,9.01k-12.51k,,,,,,,,
1年经验,大专,重庆,保险,7.01k-9.01k,,,,,,,,,,
1年经验,无,东莞,服装,excel,7.01k-9.01k,,,,,,,,,
无工作经验,无,北京,计算机软件,9.01k-12.51k,,,,,,,,,,
3-4年经验,本科,深圳,计算机软件,python,sas,hadoop,>=12.51k,,,,,,,
无工作经验,大专,深圳,互联网,excel,python,sas,spss,tableau,5.5k-7.01k,,,,,
无工作经验,本科,杭州,物业管理,excel,python,sas,ppt,7.01k-9.01k,,,,,,
无工作经验,无,上海,通信,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,武汉,互联网,excel,spss,9.01k-12.51k,,,,,,,,
5-7年经验,本科,长沙,互联网,7.01k-9.01k,,,,,,,,,,
5-7年经验,本科,广州,批发,excel,BI,tableau,9.01k-12.51k,,,,,,,
1年经验,大专,上海,互联网,5.5k-7.01k,,,,,,,,,,
5-7年经验,大专,厦门,计算机软件,>=12.51k,,,,,,,,,,
无工作经验,本科,上海,制药,spss,7.01k-9.01k,,,,,,,,,
1年经验,本科,泉州,互联网,mysql,<5.5k,,,,,,,,,
无工作经验,本科,杭州,计算机软件,9.01k-12.51k,,,,,,,,,,
2年经验,本科,成都,计算机服务(系统、数据服务、维修),excel,ppt,spss,9.01k-12.51k,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),BI,9.01k-12.51k,,,,,,,,,
2年经验,本科,重庆,房地产,excel,ppt,5.5k-7.01k,,,,,,,,
1年经验,大专,昆明,金融,excel,ppt,spss,mysql,5.5k-7.01k,,,,,,
无工作经验,大专,上海,专业服务(咨询、人力资源、财会),python,sas,>=12.51k,,,,,,,,
3-4年经验,本科,武汉,互联网,python,sas,spss,>=12.51k,,,,,,,
3-4年经验,本科,广州,物业管理,python,sas,hadoop,java,hive,>=12.51k,,,,,
3-4年经验,本科,武汉,互联网,excel,ppt,BI,hive,7.01k-9.01k,,,,,,
3-4年经验,本科,深圳,计算机软件,python,sas,spss,hadoop,tableau,>=12.51k,,,,,
无工作经验,本科,杭州,互联网,excel,5.5k-7.01k,,,,,,,,,
3-4年经验,本科,上海,影视,excel,9.01k-12.51k,,,,,,,,,
无工作经验,无,深圳,贸易,<5.5k,,,,,,,,,,
5-7年经验,本科,广州,互联网,python,sas,java,>=12.51k,,,,,,,
2年经验,硕士,北京,互联网,python,sas,java,>=12.51k,,,,,,,
2年经验,本科,嘉兴,计算机软件,7.01k-9.01k,,,,,,,,,,
2年经验,大专,杭州,互联网,excel,ppt,spss,5.5k-7.01k,,,,,,,
2年经验,大专,福州,医疗,BI,7.01k-9.01k,,,,,,,,,
1年经验,本科,西安,学术,<5.5k,,,,,,,,,,
3-4年经验,本科,上海,计算机软件,python,sas,mysql,java,>=12.51k,,,,,,
5-7年经验,本科,上海,互联网,excel,python,sas,ppt,BI,hive,tableau,>=12.51k,,,
1年经验,本科,杭州,计算机软件,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,广州,网络游戏,excel,python,sas,7.01k-9.01k,,,,,,,
3-4年经验,本科,广州,网络游戏,excel,9.01k-12.51k,,,,,,,,,
3-4年经验,本科,武汉,互联网,excel,python,sas,spss,java,9.01k-12.51k,,,,,
3-4年经验,本科,深圳,互联网,excel,python,sas,ppt,>=12.51k,,,,,,
1年经验,本科,广州,互联网,excel,7.01k-9.01k,,,,,,,,,
无工作经验,大专,昆明,计算机软件,excel,spss,<5.5k,,,,,,,,
无工作经验,本科,深圳,互联网,python,sas,spss,java,>=12.51k,,,,,,
3-4年经验,本科,武汉,互联网,5.5k-7.01k,,,,,,,,,,
1年经验,本科,广州,医疗,excel,python,sas,spss,5.5k-7.01k,,,,,,
1年经验,大专,上海,房地产,7.01k-9.01k,,,,,,,,,,
2年经验,本科,东莞,批发,excel,spss,mysql,7.01k-9.01k,,,,,,,
无工作经验,大专,福州,网络游戏,python,sas,java,5.5k-7.01k,,,,,,,
3-4年经验,本科,武汉,餐饮业,excel,python,sas,7.01k-9.01k,,,,,,,
无工作经验,无,成都,金融,5.5k-7.01k,,,,,,,,,,
1年经验,大专,深圳,互联网,7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,深圳,互联网,spss,9.01k-12.51k,,,,,,,,,
1年经验,大专,汕头,医疗,excel,spss,<5.5k,,,,,,,,
无工作经验,大专,东莞,房地产,excel,<5.5k,,,,,,,,,
5-7年经验,本科,上海,互联网,python,sas,tableau,>=12.51k,,,,,,,
无工作经验,无,无锡,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,上海,通信,excel,python,sas,ppt,spss,9.01k-12.51k,,,,,
3-4年经验,本科,苏州,互联网,excel,python,sas,mysql,7.01k-9.01k,,,,,,
2年经验,本科,上海,通信,excel,python,sas,ppt,spss,9.01k-12.51k,,,,,
2年经验,本科,北京,金融,excel,spss,hadoop,hive,9.01k-12.51k,,,,,,
3-4年经验,大专,广州,互联网,excel,5.5k-7.01k,,,,,,,,,
1年经验,本科,上海,互联网,excel,BI,5.5k-7.01k,,,,,,,,
3-4年经验,大专,江门,通信,spss,hadoop,9.01k-12.51k,,,,,,,,
5-7年经验,本科,上海,互联网,BI,>=12.51k,,,,,,,,,
2年经验,大专,广州,互联网,excel,mysql,7.01k-9.01k,,,,,,,,
无工作经验,本科,武汉,教育,excel,7.01k-9.01k,,,,,,,,,
1年经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,无,杭州,互联网,hadoop,BI,hive,>=12.51k,,,,,,,
无工作经验,无,成都,金融,spss,9.01k-12.51k,,,,,,,,,
2年经验,本科,佛山,互联网,9.01k-12.51k,,,,,,,,,,
无工作经验,本科,上海,教育,python,sas,spss,9.01k-12.51k,,,,,,,
3-4年经验,本科,广州,互联网,>=12.51k,,,,,,,,,,
1年经验,本科,潜江,医疗,excel,<5.5k,,,,,,,,,
无工作经验,无,武汉,医疗设备,excel,spss,5.5k-7.01k,,,,,,,,
1年经验,大专,上海,服装,9.01k-12.51k,,,,,,,,,,
1年经验,本科,杭州,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,张家港,金融,5.5k-7.01k,,,,,,,,,,
2年经验,大专,广州,专业服务(咨询、人力资源、财会),<5.5k,,,,,,,,,,
3-4年经验,本科,深圳,电子技术,excel,python,sas,spss,>=12.51k,,,,,,
2年经验,本科,深圳,互联网,hive,tableau,>=12.51k,,,,,,,,
无工作经验,本科,上海,计算机软件,excel,7.01k-9.01k,,,,,,,,,
5-7年经验,本科,杭州,计算机软件,hadoop,>=12.51k,,,,,,,,,
无工作经验,本科,北京,计算机软件,python,sas,spss,mysql,9.01k-12.51k,,,,,,
3-4年经验,本科,西安,计算机软件,excel,python,sas,9.01k-12.51k,,,,,,,
2年经验,本科,武汉,计算机软件,>=12.51k,,,,,,,,,,
2年经验,本科,成都,航天,python,sas,java,9.01k-12.51k,,,,,,,
2年经验,硕士,深圳,计算机硬件,>=12.51k,,,,,,,,,,
无工作经验,硕士,北京,计算机软件,9.01k-12.51k,,,,,,,,,,
3-4年经验,本科,广州,计算机软件,>=12.51k,,,,,,,,,,
1年经验,大专,北京,计算机软件,excel,5.5k-7.01k,,,,,,,,,
1年经验,无,杭州,服装,<5.5k,,,,,,,,,,
1年经验,大专,昆明,批发,excel,ppt,mysql,<5.5k,,,,,,,
3-4年经验,本科,深圳,计算机软件,excel,BI,tableau,9.01k-12.51k,,,,,,,
2年经验,本科,深圳,互联网,9.01k-12.51k,,,,,,,,,,
无工作经验,无,北京,影视,excel,ppt,BI,9.01k-12.51k,,,,,,,
2年经验,大专,广州,网络游戏,excel,9.01k-12.51k,,,,,,,,,
无工作经验,本科,广州,互联网,python,sas,mysql,9.01k-12.51k,,,,,,,
3-4年经验,本科,北京,金融,excel,python,sas,spss,>=12.51k,,,,,,
2年经验,无,桂林,互联网,<5.5k,,,,,,,,,,
无工作经验,本科,北京,计算机服务(系统、数据服务、维修),excel,python,sas,spss,BI,5.5k-7.01k,,,,,
2年经验,本科,上海,互联网,excel,ppt,9.01k-12.51k,,,,,,,,
2年经验,本科,深圳,互联网,excel,>=12.51k,,,,,,,,,
2年经验,本科,深圳,互联网,9.01k-12.51k,,,,,,,,,,
3-4年经验,本科,上海,互联网,excel,python,sas,hive,>=12.51k,,,,,,
5-7年经验,本科,芜湖,交通,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,上海,金融,python,sas,BI,>=12.51k,,,,,,,
无工作经验,大专,北京,建筑,5.5k-7.01k,,,,,,,,,,
无工作经验,无,南京,互联网,python,sas,spss,hadoop,7.01k-9.01k,,,,,,
1年经验,大专,深圳,互联网,excel,python,sas,spss,tableau,7.01k-9.01k,,,,,
无工作经验,大专,绵阳,计算机软件,<5.5k,,,,,,,,,,
2年经验,无,重庆,影视,7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,杭州,互联网,9.01k-12.51k,,,,,,,,,,
无工作经验,无,北京,计算机软件,BI,mysql,>=12.51k,,,,,,,,
1年经验,本科,福州,计算机软件,python,sas,hadoop,hive,9.01k-12.51k,,,,,,
2年经验,本科,上海,互联网,python,sas,hive,>=12.51k,,,,,,,
1年经验,本科,杭州,贸易,spss,9.01k-12.51k,,,,,,,,,
2年经验,本科,上海,互联网,excel,python,sas,spss,hadoop,hive,>=12.51k,,,,
1年经验,无,广州,互联网,hadoop,mysql,7.01k-9.01k,,,,,,,,
1年经验,本科,佛山,通信,java,<5.5k,,,,,,,,,
无工作经验,无,上海,多元化业务集团公司,spss,BI,tableau,>=12.51k,,,,,,,
无工作经验,无,连云港,多元化业务集团公司,excel,5.5k-7.01k,,,,,,,,,
无工作经验,本科,武汉,汽车及零配件,mysql,5.5k-7.01k,,,,,,,,,
无工作经验,无,上海,建筑,5.5k-7.01k,,,,,,,,,,
3-4年经验,大专,广州,快速消费品(食品、饮料、化妆品),excel,7.01k-9.01k,,,,,,,,,
无工作经验,无,天津,仪器仪表,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,广州,计算机软件,python,sas,9.01k-12.51k,,,,,,,,
3-4年经验,本科,深圳,互联网,excel,ppt,BI,>=12.51k,,,,,,,
无工作经验,无,武汉,制药,9.01k-12.51k,,,,,,,,,,
2年经验,本科,广州,批发,excel,python,sas,tableau,>=12.51k,,,,,,
3-4年经验,大专,上海,互联网,>=12.51k,,,,,,,,,,
1年经验,本科,广州,专业服务(咨询、人力资源、财会),python,sas,7.01k-9.01k,,,,,,,,
1年经验,本科,南京,计算机软件,excel,python,sas,spss,9.01k-12.51k,,,,,,
3-4年经验,本科,上海,互联网,spss,hadoop,hive,>=12.51k,,,,,,,
5-7年经验,本科,上海,计算机软件,hadoop,mysql,hive,>=12.51k,,,,,,,
1年经验,大专,厦门,计算机软件,spss,hadoop,9.01k-12.51k,,,,,,,,
2年经验,本科,上海,汽车及零配件,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,北京,互联网,excel,ppt,BI,>=12.51k,,,,,,,
无工作经验,无,成都,互联网,excel,spss,>=12.51k,,,,,,,,
2年经验,本科,上海,电气,python,sas,mysql,java,9.01k-12.51k,,,,,,
3-4年经验,本科,深圳,金融,excel,spss,7.01k-9.01k,,,,,,,,
无工作经验,大专,广州,互联网,excel,7.01k-9.01k,,,,,,,,,
无工作经验,无,成都,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,宿迁,互联网,>=12.51k,,,,,,,,,,
2年经验,硕士,杭州,互联网,python,sas,spss,>=12.51k,,,,,,,
2年经验,本科,广州,金融,excel,python,sas,BI,>=12.51k,,,,,,
3-4年经验,博士,杭州,新能源,>=12.51k,,,,,,,,,,
2年经验,本科,上海,贸易,excel,ppt,7.01k-9.01k,,,,,,,,
3-4年经验,本科,深圳,互联网,excel,python,sas,>=12.51k,,,,,,,
3-4年经验,硕士,深圳,网络游戏,python,sas,>=12.51k,,,,,,,,
3-4年经验,本科,深圳,网络游戏,>=12.51k,,,,,,,,,,
2年经验,本科,上海,计算机软件,mysql,9.01k-12.51k,,,,,,,,,
2年经验,硕士,广州,专业服务(咨询、人力资源、财会),excel,python,sas,spss,7.01k-9.01k,,,,,,
3-4年经验,本科,深圳,互联网,excel,spss,9.01k-12.51k,,,,,,,,
无工作经验,无,广州,金融,excel,5.5k-7.01k,,,,,,,,,
无工作经验,本科,北京,专业服务(咨询、人力资源、财会),excel,spss,5.5k-7.01k,,,,,,,,
2年经验,大专,深圳,快速消费品(食品、饮料、化妆品),excel,python,sas,>=12.51k,,,,,,,
无工作经验,无,上海,互联网,excel,ppt,spss,hadoop,hive,>=12.51k,,,,,
3-4年经验,大专,嘉兴,互联网,excel,ppt,spss,tableau,5.5k-7.01k,,,,,,
无工作经验,本科,合肥,互联网,excel,spss,5.5k-7.01k,,,,,,,,
1年经验,大专,广州,互联网,excel,python,sas,spss,mysql,9.01k-12.51k,,,,,
无工作经验,无,广州,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,福州,计算机软件,7.01k-9.01k,,,,,,,,,,
2年经验,本科,北京,电子技术,excel,ppt,7.01k-9.01k,,,,,,,,
5-7年经验,本科,天津,互联网,java,7.01k-9.01k,,,,,,,,,
1年经验,大专,温州,贸易,excel,BI,<5.5k,,,,,,,,
1年经验,本科,广州,计算机服务(系统、数据服务、维修),7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,深圳,网络游戏,excel,>=12.51k,,,,,,,,,
2年经验,本科,福州,网络游戏,excel,spss,7.01k-9.01k,,,,,,,,
3-4年经验,大专,广州,家具,spss,BI,7.01k-9.01k,,,,,,,,
2年经验,本科,深圳,互联网,excel,ppt,9.01k-12.51k,,,,,,,,
3-4年经验,本科,广州,互联网,python,sas,>=12.51k,,,,,,,,
2年经验,本科,深圳,互联网,excel,ppt,5.5k-7.01k,,,,,,,,
2年经验,大专,济南,计算机软件,python,sas,hadoop,BI,mysql,hive,5.5k-7.01k,,,,
2年经验,本科,上海,网络游戏,excel,spss,>=12.51k,,,,,,,,
3-4年经验,本科,北京,互联网,excel,python,sas,>=12.51k,,,,,,,
无工作经验,本科,郑州,计算机软件,<5.5k,,,,,,,,,,
无工作经验,本科,北京,中介服务,7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,天津,计算机软件,python,sas,spss,9.01k-12.51k,,,,,,,
无工作经验,无,上海,互联网,python,sas,hadoop,mysql,hive,>=12.51k,,,,,
无工作经验,本科,重庆,建筑,excel,python,sas,ppt,java,5.5k-7.01k,,,,,
无工作经验,大专,广州,金融,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,成都,计算机软件,python,sas,9.01k-12.51k,,,,,,,,
2年经验,大专,武汉,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,无,武汉,美容,excel,python,sas,hadoop,>=12.51k,,,,,,
无工作经验,硕士,成都,房地产,BI,tableau,7.01k-9.01k,,,,,,,,
3-4年经验,无,深圳,快速消费品(食品、饮料、化妆品),9.01k-12.51k,,,,,,,,,,
无工作经验,无,广州,计算机软件,excel,spss,7.01k-9.01k,,,,,,,,
1年经验,本科,珠海,网络游戏,5.5k-7.01k,,,,,,,,,,
无工作经验,无,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,无,上海,互联网,9.01k-12.51k,,,,,,,,,,
无工作经验,无,广州,金融,5.5k-7.01k,,,,,,,,,,
1年经验,本科,北京,计算机软件,7.01k-9.01k,,,,,,,,,,
无工作经验,无,南京,互联网,excel,<5.5k,,,,,,,,,
无工作经验,无,杭州,互联网,excel,ppt,hive,>=12.51k,,,,,,,
无工作经验,无,上海,环保,excel,9.01k-12.51k,,,,,,,,,
5-7年经验,本科,深圳,交通,>=12.51k,,,,,,,,,,
无工作经验,无,青岛,贸易,5.5k-7.01k,,,,,,,,,,
无工作经验,硕士,福州,互联网,9.01k-12.51k,,,,,,,,,,
2年经验,大专,广州,计算机软件,mysql,hive,7.01k-9.01k,,,,,,,,
2年经验,本科,上海,互联网,python,sas,9.01k-12.51k,,,,,,,,
无工作经验,无,杭州,互联网,excel,ppt,hadoop,hive,>=12.51k,,,,,,
